"","IPSL_prec_proj"
"5156",0.150629614381614
"5157",0
"5158",0.168908627529163
"5159",0.0624425922524097
"5160",0.0711119241714187
"5161",0
"5162",0
"5163",0
"5164",0
"5165",0
"5166",0.306637048197445
"5167",0
"5168",0
"5169",1.10440526730942e-23
"5170",0
"5171",0.568991890759207
"5172",0
"5173",0
"5174",0
"5175",0
"5176",0
"5177",0
"5178",0
"5179",0.166760571573832
"5180",0
"5181",0
"5182",0
"5183",0
"5184",0
"5185",0.890161845745752
"5186",1.76898465724662
"5187",0.242904525293852
"5188",0
"5189",0
"5190",0
"5191",2.71314092969988
"5192",3.44693180522881
"5193",0.33533531222929
"5194",0.172250099694793
"5195",13.9193551149219
"5196",5.71235977986362
"5197",4.0316597733181
"5198",21.2245577131398
"5199",15.4273526277393
"5200",0
"5201",0
"5202",1.02803769550519
"5203",1.67278813023586
"5204",9.80067779892124
"5205",29.0056195808575
"5206",3.60123958671466
"5207",0
"5208",0
"5209",0
"5210",0
"5211",0.0294069593564927
"5212",0.563065350434044
"5213",0
"5214",0
"5215",0.218370360016706
"5216",2.00443755602464
"5217",26.3734225882217
"5218",0.124226380648906
"5219",1.93026207853109
"5220",1.03835081972647
"5221",0
"5222",2.8057889721822
"5223",0
"5224",0
"5225",0.161737148118846
"5226",0.0475628297635922
"5227",0
"5228",0
"5229",0
"5230",0
"5231",0
"5232",0.418234822063823
"5233",0
"5234",7.36320143914782
"5235",0
"5236",0
"5237",0
"5238",0
"5239",0.0642934082861757
"5240",0
"5241",0
"5242",0
"5243",0
"5244",0
"5245",1.9084989617113
"5246",75.7718342356384
"5247",3.52933784597553
"5248",0
"5249",5.92391334066633
"5250",0
"5251",0
"5252",0
"5253",0
"5254",5.01426693517715
"5255",41.3312896853313
"5256",1.62645519594662
"5257",0
"5258",0
"5259",0
"5260",0
"5261",0
"5262",0.131405636238924
"5263",0
"5264",4.58405338576995
"5265",2.49494587478694
"5266",0
"5267",0
"5268",0
"5269",0
"5270",8.09964840300381
"5271",0.921844639378833
"5272",0.346569208886649
"5273",0.0173751828924651
"5274",12.3300938867033
"5275",0
"5276",0
"5277",0.01487357650376
"5278",0.00707912235498043
"5279",4.9900383601198
"5280",0.100878560260753
"5281",0
"5282",0
"5283",0
"5284",0
"5285",0
"5286",0
"5287",0
"5288",0
"5289",0
"5290",0
"5291",0
"5292",0
"5293",0
"5294",0
"5295",0
"5296",0
"5297",2.26854372158414
"5298",7.18498631613329
"5299",0
"5300",0
"5301",0
"5302",0
"5303",0
"5304",0
"5305",0
"5306",0
"5307",0
"5308",0
"5309",0
"5310",0
"5311",0
"5312",0
"5313",0
"5314",0
"5315",16.4979326655157
"5316",1.64126722665969
"5317",0
"5318",0
"5319",3.836346877506
"5320",1.96076034626458
"5321",5.38218118890654
"5322",0.692604635332827
"5323",0.307606865135313
"5324",0.164121274792706
"5325",0
"5326",0
"5327",0
"5328",0
"5329",0
"5330",0
"5331",0
"5332",0
"5333",0
"5334",0
"5335",0
"5336",0
"5337",0
"5338",0
"5339",9.02323808986694
"5340",3.00615283777006
"5341",1.81689665623708
"5342",0
"5343",0
"5344",0
"5345",0
"5346",0
"5347",0
"5348",0.222007611228037
"5349",0.00486727387283281
"5350",0
"5351",0
"5352",0
"5353",0
"5354",0
"5355",0
"5356",11.4378701255191
"5357",3.12388292513788
"5358",0.242447072196228
"5359",0
"5360",0
"5361",0
"5362",0
"5363",10.403165651951
"5364",7.07434737705626
"5365",0
"5366",0
"5367",0
"5368",0
"5369",0
"5370",0
"5371",0
"5372",10.8550688310061
"5373",3.73231050616596
"5374",0.139518044761644
"5375",3.21968327625655
"5376",8.69422656251118
"5377",6.97087598382495
"5378",5.84466615691781
"5379",4.86364733660594
"5380",0
"5381",0
"5382",0
"5383",0
"5384",0
"5385",0
"5386",0
"5387",0
"5388",0
"5389",0
"5390",0
"5391",0
"5392",0
"5393",8.2632148405537
"5394",0.177854235516861
"5395",0.102131116364035
"5396",0
"5397",0
"5398",0
"5399",0
"5400",0
"5401",0
"5402",0
"5403",0
"5404",0
"5405",0
"5406",0
"5407",0
"5408",0
"5409",0
"5410",0
"5411",0
"5412",0
"5413",0
"5414",0
"5415",0
"5416",0
"5417",0
"5418",0
"5419",0
"5420",0
"5421",0
"5422",0
"5423",0
"5424",0
"5425",0
"5426",0
"5427",0
"5428",0
"5429",0
"5430",0
"5431",0
"5432",0
"5433",0
"5434",0
"5435",0
"5436",0
"5437",0
"5438",0
"5439",0.528962118551135
"5440",0
"5441",0
"5442",0
"5443",0
"5444",0
"5445",14.3027529702522
"5446",48.8443940412253
"5447",0.0418756997078162
"5448",0
"5449",0
"5450",2.60901124420343
"5451",0.000723803061930539
"5452",0
"5453",0
"5454",0
"5455",0
"5456",3.60639533028007
"5457",8.27085750643164
"5458",0
"5459",0
"5460",0
"5461",0
"5462",0.372583099306212
"5463",0.247084062721115
"5464",0.00434415312611236
"5465",0
"5466",0
"5467",0
"5468",0
"5469",0
"5470",0
"5471",0
"5472",0
"5473",0
"5474",0
"5475",0
"5476",0
"5477",0.0289850476065112
"5478",0
"5479",0
"5480",6.62406309857033
"5481",0
"5482",0
"5483",0
"5484",0.450796960649313
"5485",0.041775814452194
"5486",0
"5487",0.00998866340751192
"5488",0.168741235029302
"5489",0
"5490",0
"5491",0
"5492",0
"5493",0
"5494",0
"5495",0
"5496",0
"5497",0
"5498",0
"5499",0
"5500",0
"5501",0
"5502",0
"5503",0
"5504",0
"5505",0
"5506",0
"5507",0
"5508",6.4807572925929
"5509",0.415255317420815
"5510",0
"5511",0
"5512",0
"5513",0
"5514",6.43646853859536
"5515",0
"5516",0
"5517",0
"5518",0
"5519",0
"5520",0
"5521",0
"5522",0
"5523",0
"5524",0.610016240898403
"5525",3.78601398551837
"5526",3.1652507459512
"5527",0
"5528",0
"5529",0
"5530",0
"5531",10.9452077595051
"5532",73.1604697648436
"5533",8.87204441823997
"5534",0.0524611607488623
"5535",0
"5536",0
"5537",0
"5538",0.587509748584125
"5539",0
"5540",0
"5541",0
"5542",0
"5543",0
"5544",0
"5545",0
"5546",0
"5547",0
"5548",0
"5549",0
"5550",0
"5551",0
"5552",0
"5553",0
"5554",0
"5555",0
"5556",0
"5557",0
"5558",0
"5559",0
"5560",0
"5561",0
"5562",0
"5563",0
"5564",0
"5565",0
"5566",0
"5567",9.89152831607498
"5568",0
"5569",0
"5570",0
"5571",0
"5572",0
"5573",0
"5574",0
"5575",0
"5576",0
"5577",0
"5578",0
"5579",3.51717062585521
"5580",14.8356935824268
"5581",0
"5582",0
"5583",0
"5584",0
"5585",0
"5586",0
"5587",0
"5588",0
"5589",0
"5590",23.7937696510926
"5591",1.12933475975296
"5592",0
"5593",1.66715235536685
"5594",0
"5595",0
"5596",47.9824870126322
"5597",10.6990635686088
"5598",0.124979567317496
"5599",0
"5600",6.08365735388361
"5601",1.57962695084279
"5602",0
"5603",0
"5604",0
"5605",0
"5606",0
"5607",0
"5608",0
"5609",0
"5610",0
"5611",0
"5612",0
"5613",0
"5614",0
"5615",0
"5616",0
"5617",0
"5618",0.207227844839508
"5619",0
"5620",0
"5621",8.00773050286807
"5622",2.48381566052558
"5623",0.414653277402977
"5624",0
"5625",0
"5626",0
"5627",0
"5628",0
"5629",12.0722041174304
"5630",7.00560049153864
"5631",2.45468290813733
"5632",0
"5633",0
"5634",8.68784045451321
"5635",11.527707829373
"5636",13.0158456158824
"5637",1.7903641492012
"5638",0
"5639",0
"5640",0
"5641",13.1401684484445
"5642",7.35386056476273
"5643",1.98562793229939
"5644",0
"5645",0
"5646",0
"5647",0
"5648",0
"5649",0
"5650",0
"5651",0
"5652",36.1521611921489
"5653",0.665512607156415
"5654",0
"5655",0
"5656",4.33566819992848
"5657",0.0218116809946878
"5658",1.35172540467465
"5659",0
"5660",0
"5661",0
"5662",0
"5663",0
"5664",0
"5665",11.6909817734268
"5666",9.34179915930144
"5667",9.09618029254489
"5668",6.07890615356155
"5669",12.3441990581341
"5670",0.707842173142126
"5671",0
"5672",0
"5673",0
"5674",12.9410371300764
"5675",3.98211013816763
"5676",7.32944608898833
"5677",12.4317943118513
"5678",4.17311530327424
"5679",0
"5680",0
"5681",0
"5682",0
"5683",0
"5684",15.870900824666
"5685",11.1660476250108
"5686",9.34856579988264
"5687",9.4617971626576
"5688",0
"5689",18.7632540473714
"5690",0
"5691",0
"5692",0
"5693",0.799663848738419
"5694",5.95303863519803
"5695",0
"5696",0
"5697",0
"5698",0
"5699",0
"5700",0
"5701",0
"5702",0
"5703",0
"5704",0
"5705",13.438067981042
"5706",0.104221612673427
"5707",9.47346634347923
"5708",11.5890645247418
"5709",13.9698851853609
"5710",8.98551952559501
"5711",11.801315122284
"5712",9.38494995352812
"5713",5.95212732150685
"5714",0.495292397317826
"5715",0
"5716",0
"5717",0
"5718",0
"5719",0
"5720",0
"5721",0
"5722",0
"5723",0
"5724",0
"5725",0
"5726",4.94603154947981
"5727",4.62231037090532
"5728",0
"5729",0
"5730",0
"5731",0
"5732",0
"5733",0
"5734",0
"5735",0
"5736",0
"5737",0
"5738",0
"5739",0
"5740",0
"5741",0
"5742",2.27820255531697
"5743",0
"5744",0
"5745",0
"5746",0
"5747",7.1898874011822
"5748",0.452998119726544
"5749",71.0611464455724
"5750",16.0664334543981
"5751",0
"5752",0
"5753",0
"5754",0
"5755",2.13143193832366
"5756",4.65385601273738
"5757",0
"5758",0
"5759",0
"5760",0
"5761",0
"5762",0
"5763",0.470777695227298
"5764",0
"5765",0
"5766",0
"5767",0
"5768",0
"5769",0
"5770",0
"5771",0
"5772",0
"5773",2.58692598436028
"5774",0.0889422494765313
"5775",0
"5776",0
"5777",0.244588864006801
"5778",25.8278480032459
"5779",0
"5780",0
"5781",0
"5782",0
"5783",0
"5784",0
"5785",0
"5786",0
"5787",0.24390008093178
"5788",0
"5789",0
"5790",0
"5791",0
"5792",0
"5793",0
"5794",0
"5795",0
"5796",3.59715631930158
"5797",1.05629915196914
"5798",0.000802171840064148
"5799",0
"5800",0
"5801",0
"5802",0
"5803",0
"5804",0
"5805",0.000908587072245837
"5806",0
"5807",0.00629362517656773
"5808",0.207930793294508
"5809",0
"5810",0
"5811",0
"5812",0
"5813",0
"5814",0
"5815",0
"5816",0
"5817",0.131484637222457
"5818",0
"5819",0
"5820",0.110390806185023
"5821",0
"5822",0
"5823",0
"5824",0
"5825",0
"5826",0
"5827",0
"5828",0
"5829",0
"5830",0
"5831",2.17635079025058
"5832",0
"5833",0
"5834",0
"5835",0
"5836",0
"5837",0
"5838",0
"5839",0.718768751539756
"5840",10.0350283901207
"5841",0.0116089694301991
"5842",0.10446537999087
"5843",0.385750718123745
"5844",13.7358903884888
"5845",0.792208356870105
"5846",0
"5847",0
"5848",0
"5849",0
"5850",0
"5851",0
"5852",0
"5853",0
"5854",0.20785578271898
"5855",1.35967520691338
"5856",3.87440413760487
"5857",9.29417146835476
"5858",0.326395934280299
"5859",0.00771130572729817
"5860",0
"5861",5.75542726437561
"5862",3.24764987453818
"5863",0.0206997498253259
"5864",0
"5865",0
"5866",0
"5867",0
"5868",0.146046056670457
"5869",0
"5870",0
"5871",0
"5872",0
"5873",0.0219158593495195
"5874",0
"5875",0.357427961716894
"5876",0
"5877",0
"5878",0
"5879",0.0141880732940081
"5880",0
"5881",0
"5882",0
"5883",1.40017547495378e-20
"5884",0
"5885",0
"5886",0
"5887",0
"5888",0
"5889",0
"5890",0
"5891",0
"5892",0
"5893",0
"5894",0
"5895",0
"5896",0
"5897",0
"5898",0
"5899",0
"5900",0
"5901",0
"5902",0
"5903",0
"5904",0
"5905",9.4422786787618
"5906",0.142377507472702
"5907",0.154476845182216
"5908",3.04302375297993
"5909",7.65129370847717
"5910",0
"5911",0
"5912",0.7714757884969
"5913",0
"5914",0
"5915",0
"5916",0
"5917",0
"5918",0
"5919",0.617578416495235
"5920",0
"5921",0
"5922",0
"5923",0
"5924",1.60352665261598
"5925",1.93545874935808
"5926",0
"5927",0
"5928",0.746791420169757
"5929",0.0190692816204319
"5930",0
"5931",0
"5932",0
"5933",0
"5934",0
"5935",0
"5936",0
"5937",0
"5938",0
"5939",0
"5940",0
"5941",0
"5942",0
"5943",2.80876265605912
"5944",1.57569265866186
"5945",1.8443750377628
"5946",0
"5947",0
"5948",0
"5949",0
"5950",0
"5951",0.00879613324400452
"5952",1.06555708043743
"5953",20.3253905056044
"5954",0.304770810544142
"5955",0
"5956",0
"5957",12.2557350550778
"5958",0
"5959",0
"5960",0
"5961",1.55174966494087
"5962",16.9900478795171
"5963",0
"5964",0
"5965",0
"5966",0
"5967",0
"5968",0
"5969",0
"5970",0
"5971",0
"5972",0
"5973",0
"5974",0.0291258061224653
"5975",8.18105472717434
"5976",4.74475855298806
"5977",10.7799482066184
"5978",3.42273524438497
"5979",0.00614978290514046
"5980",0
"5981",0.616015358900768
"5982",2.4104874682962
"5983",14.0895877848379
"5984",0
"5985",0
"5986",0
"5987",9.46084255701862
"5988",5.90444578847382
"5989",8.43267480377108
"5990",7.9278543125838
"5991",12.2765777632594
"5992",12.4995698570274
"5993",1.90722967090551
"5994",1.98986745090224
"5995",0
"5996",0
"5997",0
"5998",0
"5999",7.3439790867269
"6000",3.02578519040253
"6001",0
"6002",0
"6003",0
"6004",0
"6005",0
"6006",11.5756396553479
"6007",0
"6008",0
"6009",0
"6010",0
"6011",17.2717962414026
"6012",3.24945976899471
"6013",1.42592798511032
"6014",0
"6015",0
"6016",12.8353000036441
"6017",7.06665960024111
"6018",102.345726918429
"6019",3.50186564901378
"6020",0
"6021",0
"6022",0.16985803767966
"6023",0
"6024",0
"6025",0
"6026",0
"6027",0
"6028",0
"6029",15.746132703498
"6030",10.0810197182
"6031",5.09231213072781
"6032",0.843078487378079
"6033",0.000414561540651448
"6034",17.050129827112
"6035",3.89535198337398
"6036",0.00193158058436893
"6037",2.03907638933742
"6038",4.38628703705035
"6039",15.5123503645882
"6040",10.9797452751081
"6041",10.9766660898458
"6042",4.58551330666523
"6043",0.146975276038575
"6044",7.36046931706369
"6045",2.97778969979845
"6046",0
"6047",9.01190578588285
"6048",8.55542602948844
"6049",7.93706058175303
"6050",1.16349319796427
"6051",0
"6052",0
"6053",0
"6054",0
"6055",0
"6056",0
"6057",0
"6058",0
"6059",0
"6060",0
"6061",0
"6062",14.8340419400483
"6063",2.5943869331968
"6064",0.106165464330843
"6065",0
"6066",0
"6067",13.1983339088038
"6068",6.0147049225634
"6069",4.28851926699281
"6070",5.53788959223311
"6071",8.98711368790828
"6072",2.22708058572607
"6073",2.18997120100539
"6074",0
"6075",0
"6076",0
"6077",0
"6078",0
"6079",0
"6080",0
"6081",0
"6082",0
"6083",13.3781883050688
"6084",0
"6085",0
"6086",0
"6087",0
"6088",0
"6089",0
"6090",0
"6091",0
"6092",0
"6093",0
"6094",0
"6095",0
"6096",1.96582586795557
"6097",7.3932038503699
"6098",0.00534956257070007
"6099",0
"6100",0
"6101",0
"6102",0
"6103",0
"6104",0
"6105",0
"6106",0.159940270805237
"6107",13.9916621265002
"6108",5.16949003213085
"6109",0.0308420794681297
"6110",0
"6111",0
"6112",0
"6113",0.260626666204189
"6114",0.46121645027597
"6115",0
"6116",0.352347296939115
"6117",34.8474859492853
"6118",0
"6119",0
"6120",0.0606658772994706
"6121",0
"6122",0.402285604650388
"6123",0
"6124",0
"6125",117.953971493989
"6126",5.63211833650712
"6127",3.25788278132677
"6128",0
"6129",0
"6130",0
"6131",0
"6132",0.077069279313946
"6133",0.0364996338930723
"6134",0.110303221845243
"6135",0
"6136",0
"6137",0
"6138",3.11875410261564
"6139",3.02173666568706
"6140",0.192097604667651
"6141",0
"6142",0
"6143",0
"6144",0
"6145",10.779330477817
"6146",13.5340567794628
"6147",1.85776298167184
"6148",0
"6149",0
"6150",0
"6151",0
"6152",1.30267362692393
"6153",0
"6154",0
"6155",0
"6156",0
"6157",0
"6158",19.8573397938162
"6159",0
"6160",0
"6161",0
"6162",0
"6163",0
"6164",0
"6165",0
"6166",0
"6167",0
"6168",0
"6169",4.78336733067408
"6170",6.83815596858039
"6171",7.54792054067366
"6172",9.8171025456395
"6173",0.286261456494685
"6174",0.0644197200472263
"6175",63.9464589767158
"6176",44.042247463949
"6177",0.743329292163253
"6178",0
"6179",0
"6180",0.198893326341931
"6181",0.687061583448667
"6182",0
"6183",0.000318566262258457
"6184",0
"6185",1.65626079251524
"6186",0.378666527467431
"6187",0.0119429287792627
"6188",0.0227994021884115
"6189",6.18155172560364
"6190",3.27073976222891
"6191",0.316479759021604
"6192",0.0268388077984127
"6193",0
"6194",10.7682964880951
"6195",2.39409619098296
"6196",3.22919357920171e-05
"6197",0
"6198",1.09785632957937
"6199",0
"6200",0
"6201",0.00272979541193763
"6202",80.6150143034756
"6203",3.0959869036451
"6204",0
"6205",0
"6206",0
"6207",0
"6208",0.00826341164383848
"6209",0
"6210",0.0351554717781255
"6211",0
"6212",0
"6213",11.2573790829629
"6214",0.000111330766827678
"6215",0.00514584677091534
"6216",0.000572084424277364
"6217",1.85304288606858
"6218",14.0999865834601
"6219",0.055507899787699
"6220",0
"6221",1.04648961496423
"6222",0.00241462583261409
"6223",0.667669246467995
"6224",0.531078876520041
"6225",10.6890562165063
"6226",0.375581043954298
"6227",0
"6228",0
"6229",0
"6230",0.0935058835693781
"6231",0.605433342570905
"6232",0
"6233",0
"6234",0
"6235",0.00815551075561416
"6236",0
"6237",0
"6238",1.07705812136059e-22
"6239",4.46573831140995
"6240",0.00149715404518247
"6241",24.7187330387533
"6242",0.339595362675027
"6243",0
"6244",0
"6245",0
"6246",0.562407876714133
"6247",1.5937152056722
"6248",0.698398571330472
"6249",0.572236194784637
"6250",0.27403430067352
"6251",0.774630098021589
"6252",0.0199257428334931
"6253",3.46814013028052
"6254",10.7928623037878
"6255",0.00197745979590991
"6256",0.666828782414086
"6257",0.558224473934388
"6258",0.0318081106343016
"6259",0.00117159064672023
"6260",0.107418804873305
"6261",0
"6262",0.0332614462195124
"6263",0.201673992705764
"6264",0.0219760053710161
"6265",11.5303773782216
"6266",1.66524550877512
"6267",0
"6268",0
"6269",4.94410887768026
"6270",0.568984478377388
"6271",0
"6272",0.0533000559244101
"6273",0
"6274",0
"6275",0
"6276",0
"6277",0
"6278",0
"6279",0
"6280",0
"6281",0
"6282",0
"6283",12.2762445244007
"6284",0.260260048889904
"6285",0.000362021213007324
"6286",0
"6287",0
"6288",0
"6289",0.497947075928096
"6290",0.195850861928193
"6291",0.462132948086946
"6292",0
"6293",0
"6294",0
"6295",0.145736578360811
"6296",0
"6297",0
"6298",0.0193207185361643
"6299",0
"6300",0
"6301",0
"6302",0
"6303",0
"6304",0
"6305",0.0030697297148663
"6306",0.914238989935257
"6307",0
"6308",0.636473441772978
"6309",0.235963489103597
"6310",0
"6311",0
"6312",0
"6313",0
"6314",6.45700638415292
"6315",59.2177384532988
"6316",1.38775567393168
"6317",20.7535587833263
"6318",0
"6319",0
"6320",7.18071896699257
"6321",6.63687387714162
"6322",6.89317197670776e-21
"6323",0
"6324",2.00508493435336
"6325",0
"6326",0
"6327",0
"6328",0
"6329",0
"6330",0
"6331",0
"6332",35.5000607669353
"6333",8.48361887619831
"6334",3.41202321578749
"6335",32.1203377097845
"6336",0.000969713109810755
"6337",0
"6338",0.204991852115199
"6339",0
"6340",0
"6341",0
"6342",18.8163117854856
"6343",7.23454941180535
"6344",5.92634132772218
"6345",0
"6346",0
"6347",0
"6348",18.9263533684425
"6349",2.86519807559671
"6350",10.9526656160597
"6351",8.03907896624878
"6352",0
"6353",0
"6354",0
"6355",0
"6356",0
"6357",0
"6358",0
"6359",0
"6360",0
"6361",0
"6362",9.25466374610551
"6363",0
"6364",0
"6365",2.18879213207401
"6366",4.25447469751816
"6367",11.2885900307447
"6368",11.8858624773566
"6369",4.66401033918373
"6370",4.80336530017667
"6371",7.22077311365865
"6372",8.91887320904061
"6373",9.66593361226842
"6374",8.7372049165424
"6375",8.22688525659032
"6376",4.82657851534896
"6377",0.461338186141802
"6378",0
"6379",0
"6380",7.53253989387304
"6381",1.92992283700733
"6382",0.626582732365932
"6383",0
"6384",0
"6385",0
"6386",0
"6387",0
"6388",0
"6389",0
"6390",0
"6391",0
"6392",0
"6393",0
"6394",0
"6395",10.135678894585
"6396",8.02949798526242
"6397",0
"6398",0
"6399",0
"6400",0
"6401",0
"6402",0
"6403",0
"6404",0
"6405",0
"6406",0
"6407",0
"6408",0
"6409",0
"6410",0
"6411",0
"6412",0
"6413",0
"6414",16.0585681442171
"6415",8.67297712829895
"6416",11.4947659312747
"6417",12.0169919682667
"6418",9.14130796445534
"6419",9.03873078641482
"6420",18.487885245122
"6421",8.07950636954047
"6422",4.47587444796227
"6423",4.4757456635125
"6424",6.47754641249776
"6425",0.433333570981631
"6426",3.68811670341529
"6427",3.81918653147295
"6428",0.362908599527145
"6429",0
"6430",0
"6431",0
"6432",0
"6433",0
"6434",0
"6435",0
"6436",5.8673645980889
"6437",3.79634657292627
"6438",1.37335264298599
"6439",0
"6440",0
"6441",15.5164860188961
"6442",2.79024188785115
"6443",0
"6444",0
"6445",0
"6446",0
"6447",7.20204625395127
"6448",6.35187316220254
"6449",3.24441607517656
"6450",0
"6451",0
"6452",0
"6453",0
"6454",10.8338179416023
"6455",0.185187104762008
"6456",0
"6457",0
"6458",0
"6459",1.22129795272485
"6460",8.63859968376346
"6461",0.3260988933107
"6462",0
"6463",0
"6464",9.9803954071831
"6465",16.0057505127043
"6466",11.1415618448518
"6467",11.821833322756
"6468",0
"6469",0
"6470",0
"6471",5.19626155437436
"6472",0
"6473",0
"6474",0
"6475",0
"6476",0
"6477",0
"6478",0
"6479",10.1406214525923
"6480",3.19281316478737
"6481",2.93565790343564
"6482",4.30726177000906
"6483",0.502070588481729
"6484",0
"6485",0
"6486",0.000365419472458939
"6487",0.0168052721960521
"6488",9.01615130715072
"6489",3.8129546737764
"6490",0
"6491",0
"6492",25.9165710303932
"6493",0
"6494",0
"6495",0
"6496",0
"6497",0
"6498",0
"6499",23.1908081332222
"6500",0.459481407233397
"6501",0
"6502",0
"6503",0
"6504",3.93378832086455
"6505",21.4453088119626
"6506",22.3408424062654
"6507",4.22690027335193
"6508",1.34358906507259
"6509",1.00766073956038
"6510",0
"6511",0
"6512",0
"6513",0
"6514",0
"6515",0
"6516",0
"6517",0
"6518",0
"6519",0
"6520",0
"6521",0
"6522",0
"6523",0
"6524",0
"6525",0
"6526",0
