 Title = "Transient water balance summary"
VARIABLES ="Time","CritDepth_1","Rain_2","PotET_3","NET1 Sources/Sinks","PM","Overland","NET2 Accumulation","ERROR (NET1-NET2)","Error rel","Error percent","Infilt","Exfilt","Canopy_evap","Surf_evap","PM_evap","PM_trans","Tot_ET","Delta_Stor-Int",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
 zone t="LW"
  3.024000000E+005 -4.203778797E-006  0.000000000E+000 -3.199279311E-008 -4.235771590E-006 -4.402000214E-006  1.690073694E-007 -4.232992845E-006 -2.778745456E-009  6.562339707E-004  6.560187198E-002  4.539875225E-008 -4.408102754E-006 -6.023388573E-007 -3.642523183E-010  0.000000000E+000 -3.162854079E-008 -6.343316505E-007  0.000000000E+000
  3.456000000E+005 -4.309455345E-006  1.550963649E-023  0.000000000E+000 -4.309455345E-006 -4.386534443E-006  9.531086675E-008 -4.291223576E-006 -1.823176949E-008  4.239611700E-003  4.230643557E-001  2.401476242E-008 -4.420372537E-006 -6.343316505E-007  0.000000000E+000  0.000000000E+000  0.000000000E+000 -6.343316505E-007 -1.203560312E-007
  3.888000000E+005 -4.200959621E-006 -1.550963649E-023 -1.551624879E-006 -5.752584500E-006 -5.501616040E-006 -2.002176860E-007 -5.701833726E-006 -5.075077323E-008  8.861344545E-003  8.822256020E-001  1.374632957E-007 -4.232838579E-006 -9.542651016E-007 -1.024485387E-007  0.000000000E+000 -1.449176340E-006 -2.505889981E-006  1.203560312E-007
  4.320000000E+005 -4.172719791E-006  0.000000000E+000 -1.546255027E-006 -5.718974819E-006 -5.493100357E-006 -1.585450368E-007 -5.651645394E-006 -6.732942461E-008  1.184270046E-002  1.177298847E+000  1.289636223E-007 -4.238505686E-006 -9.131304590E-007 -1.018000579E-007  0.000000000E+000 -1.444454970E-006 -2.459385486E-006  0.000000000E+000
  4.752000000E+005 -3.920674664E-006  0.000000000E+000 -3.826180540E-006 -7.746855205E-006 -7.178108689E-006 -5.229341733E-007 -7.701042862E-006 -4.581234238E-008  5.931207234E-003  5.913669634E-001  3.054403773E-007 -3.957622944E-006 -5.931979279E-007 -2.591779319E-007  0.000000000E+000 -3.567002608E-006 -4.419378468E-006  0.000000000E+000
  5.184000000E+005 -3.830654464E-006  0.000000000E+000 -3.811507769E-006 -7.642162233E-006 -7.094598652E-006 -4.203613804E-007 -7.514960033E-006 -1.272022005E-007  1.678447905E-002  1.664479197E+000  3.011289005E-007 -3.960959315E-006 -2.732653968E-007 -2.545759209E-007  0.000000000E+000 -3.556931848E-006 -4.084773166E-006  0.000000000E+000
  5.616000000E+005 -3.906964410E-006 -1.550963649E-023 -2.611787700E-006 -6.518752110E-006 -6.224578306E-006 -1.655620092E-007 -6.390140315E-006 -1.286117944E-007  1.992607733E-002  1.972951145E+000  2.021788420E-007 -4.114088029E-006 -1.366326984E-007 -1.745353214E-007  0.000000000E+000 -2.437252378E-006 -2.748420398E-006  0.000000000E+000
  6.048000000E+005 -3.927842617E-006  0.000000000E+000 -2.606505792E-006 -6.534348410E-006 -6.219135740E-006 -1.782775478E-007 -6.397413288E-006 -1.369351217E-007  2.117810781E-002  2.095620147E+000  1.963924682E-007 -4.117084110E-006  0.000000000E+000 -1.747334576E-007  0.000000000E+000 -2.431772335E-006 -2.606505792E-006  0.000000000E+000
  6.480000000E+005 -3.979885165E-006  0.000000000E+000 -2.198535623E-006 -6.178420788E-006 -5.923931251E-006 -1.159781392E-007 -6.039909390E-006 -1.385113982E-007  2.267272142E-002  2.241857636E+000  1.616910555E-007 -4.170058668E-006  0.000000000E+000 -1.476153745E-007  0.000000000E+000 -2.050920249E-006 -2.198535623E-006  0.000000000E+000
  6.912000000E+005 -4.002052952E-006  0.000000000E+000 -2.192786164E-006 -6.194839116E-006 -5.920091668E-006 -1.316109651E-007 -6.051702633E-006 -1.431364826E-007  2.337582078E-002  2.310576270E+000  1.572508708E-007 -4.171983607E-006  0.000000000E+000 -1.471697829E-007  0.000000000E+000 -2.045616381E-006 -2.192786164E-006  0.000000000E+000
  7.344000000E+005 -4.173185171E-006  0.000000000E+000 -7.055308581E-007 -4.878716029E-006 -4.849474782E-006  9.696306839E-008 -4.752511714E-006 -1.262043156E-007  2.620731623E-002  2.586834626E+000  4.486924403E-008 -4.361341344E-006  0.000000000E+000 -4.825158869E-008  0.000000000E+000 -6.572792694E-007 -7.055308581E-007  0.000000000E+000
  7.776000000E+005 -4.241668919E-006  0.000000000E+000 -7.047061097E-007 -4.946375028E-006 -4.858294321E-006  3.552326760E-008 -4.822771053E-006 -1.236039752E-007  2.530497020E-002  2.498879978E+000  3.944660646E-008 -4.363336379E-006  0.000000000E+000 -4.865014020E-008  0.000000000E+000 -6.560559695E-007 -7.047061097E-007  0.000000000E+000
  8.208000000E+005 -3.974872426E-006  0.000000000E+000 -3.486525345E-006 -7.461397771E-006 -6.962128446E-006 -4.256574425E-007 -7.387785889E-006 -7.361188250E-008  9.914603278E-003  9.865696047E-001  2.313716686E-007 -4.009873978E-006 -2.981224522E-007 -2.312916621E-007  0.000000000E+000 -3.255233683E-006 -3.784647798E-006  0.000000000E+000
  8.640000000E+005 -3.887099573E-006  0.000000000E+000 -3.470795470E-006 -7.357895043E-006 -6.964276805E-006 -3.135137139E-007 -7.277790519E-006 -8.010452469E-008  1.094646702E-002  1.088688058E+000  2.118828736E-007 -4.007500791E-006 -5.962449044E-007 -2.238172151E-007  0.000000000E+000 -3.246978255E-006 -4.067040375E-006  0.000000000E+000
