"","etp_ds4"
"696",2.93024764142408
"697",1.95931114639943
"698",1.71552585410027
"699",2.17254819369384
"700",2.56739529305302
"701",2.14932191126241
"702",0.770996357462514
"703",2.27131538752937
"704",2.54123312262775
"705",2.10654089926954
"706",1.56114785745417
"707",1.16052955630357
"708",0.745987285178775
"709",2.23594219520012
"710",2.12770473281175
"711",0.804454440652922
"712",1.47165593393074
"713",0.992022482780968
"714",1.36006139787546
"715",1.96895345054938
"716",2.19245795240046
"717",1.94777459654334
"718",2.23785730433896
"719",1.99576497849321
"720",0.787218458403318
"721",0.91316504765206
"722",0.825745948137728
"723",-0.235449821739865
"724",-0.129330244752106
"725",0.186324802721038
"726",0.18172854078781
"727",0.489813274488579
"728",0.700024665846497
"729",2.13230099474498
"730",2.02495247071625
"731",2.0270416806859
"732",2.49405043980172
"733",2.173256213258
"734",1.77271715069707
"735",1.49905487206145
"736",1.51577378940575
"737",1.69247734673216
"738",1.9431621133071
"739",0.481620757359095
"740",0.169790950312482
"741",0.326695789731175
"742",0.335110244841956
"743",0.607672594704922
"744",1.73531957242693
"745",0.30145242439883
"746",1.30227761463415
"747",1.84707233572829
"748",2.08509692213001
"749",2.62670184978345
"750",2.09506960966871
"751",2.0297485062902
"752",2.18057073959613
"753",1.95213753209193
"754",0.547836469472697
"755",1.86577112486336
"756",2.06287836092245
"757",2.52022874459082
"758",2.43139849691151
"759",2.70501677839622
"760",2.40287634390141
"761",2.39471687227884
"762",1.63390613958849
"763",2.27440681662402
"764",2.18309573800656
"765",2.21091849073687
"766",1.82089604563546
"767",1.86753197854564
"768",1.47775368773754
"769",1.59390964125033
"770",2.3829856953214
"771",2.55189886400945
"772",2.75889135920161
"773",3.92180624052039
"774",2.58866577909075
"775",2.95413680239751
"776",2.92551912179133
"777",2.07426515215945
"778",1.42825271830917
"779",3.5825943865759
"780",2.28946183501438
"781",2.02600978831793
"782",3.25881738833895
"783",2.36643508821605
"784",2.69665590442078
"785",3.39797236431574
"786",3.86311424684974
"787",5.18776191277436
"788",4.83777691325132
"789",3.60364468998801
"790",4.61681768828706
"791",4.73214174709662
"792",3.91984030673126
"793",3.55740590141645
"794",3.08870722303821
"795",3.06838100484323
"796",2.31840333644335
"797",0.892080721438118
"798",2.49551045821574
"799",3.62017804584211
"800",2.57173377644689
"801",2.98677721708987
"802",3.09887033213569
"803",3.54993302708006
"804",2.1056755136675
"805",0.832795918369441
"806",1.26198800108932
"807",1.5199267136003
"808",2.25488390458405
"809",2.24853196139812
"810",4.24378940921367
"811",3.47430753879582
"812",4.75586812311465
"813",4.5737168111652
"814",4.74634020833576
"815",5.56486904398144
"816",6.23418948871058
"817",6.81501864650633
"818",6.94859627526926
"819",6.26059364469915
"820",5.36135776622048
"821",6.25212438711791
"822",5.51420141876632
"823",6.99627106394
"824",6.13009614528935
"825",4.50467571843062
"826",5.52015491214249
"827",5.60545496429686
"828",6.95459661030681
"829",5.77720574379596
"830",6.17893813800679
"831",5.66082078505004
"832",7.51078473370896
"833",7.11674175343427
"834",7.71629355696389
"835",7.51498719962155
"836",6.69529445762874
"837",5.93631577265322
"838",4.79067687081527
"839",6.21811445912528
"840",6.28091797748566
"841",2.54165719659377
"842",6.20433970974512
"843",6.97841058381149
"844",6.94864311693064
"845",8.21498617859133
"846",9.08536356315458
"847",3.16432256264264
"848",3.08237447734712
"849",2.58928514360313
"850",3.1061884508518
"851",6.18211333447408
"852",6.13762384962192
"853",5.14026645789384
"854",7.14625326577292
"855",7.60672213328619
"856",6.27360348270843
"857",6.71076293758737
"858",7.27956663154401
"859",7.33484290515641
"860",5.85457681327136
"861",6.67087731270627
"862",8.08893050056481
"863",8.02286993435548
"864",7.61862779221809
"865",7.66029759847974
"866",9.89474855422852
"867",8.7495253241731
"868",8.40492653138237
"869",9.13327272486343
"870",9.26300939057724
"871",8.55825168177142
"872",8.86545375996883
"873",7.9832444331149
"874",8.68163305399504
"875",8.20690741002971
"876",7.34589815987889
"877",7.8239566379885
"878",8.26468487249335
"879",8.78048003739604
"880",9.7421246209765
"881",11.0344513825794
"882",11.0676171467468
"883",10.1884643441193
"884",11.382665708895
"885",10.6117881831272
"886",7.17415265832188
"887",8.66091009612853
"888",7.27936548458621
"889",7.3503423911931
"890",8.41471764948621
"891",8.56546703230303
"892",7.78900750810469
"893",10.6659887299906
"894",10.6737316652568
"895",10.6892175357892
"896",11.4958947504938
"897",9.81836505173124
"898",10.713812741929
"899",11.4277569201512
"900",12.218523161995
"901",10.8412928330111
"902",12.2343885881777
"903",10.3191254730326
"904",11.9596662084875
"905",13.0399466559362
"906",13.617185733366
"907",13.9069385168083
"908",13.4894273014736
"909",12.963363170152
"910",12.9366424523706
"911",12.9224470710492
"912",11.3166989368722
"913",10.4879399208375
"914",11.9015932493039
"915",13.4424871351982
"916",11.8529259087369
"917",9.68722925350416
"918",11.8106998338332
"919",11.5530492073018
"920",11.1456391540992
"921",12.5573911687999
"922",12.882480431163
"923",11.7662551007565
"924",12.2367435484189
"925",11.5005528921461
"926",11.2140776017716
"927",11.6786538877359
"928",11.8380752129021
"929",11.8772595790204
"930",12.5784491526991
"931",13.7344911786004
"932",13.7436163049567
"933",13.8324520938962
"934",13.7162409258878
"935",13.5903007628671
"936",13.2181163812605
"937",14.0377674369133
"938",17.0377869195874
"939",12.306677289906
"940",12.7377053172073
"941",14.6561289405885
"942",14.7382550777953
"943",12.2975521635496
"944",12.5652546995606
"945",11.9794234831289
"946",10.8214703900951
"947",7.96218845188185
"948",7.82938249535475
"949",7.22802495633556
"950",8.64545366100492
"951",8.66945240569941
"952",11.4837264514672
"953",10.1314062956155
"954",7.91899071143176
"955",7.52748557324444
"956",6.19073955531599
"957",7.55628406687783
"958",9.1634759006106
"959",10.0573130175222
"960",11.0977200768887
"961",10.2563067833021
"962",10.0714094338793
"963",10.1194069232683
"964",10.8070711432784
"965",10.6285345346052
"966",11.00907955213
"967",10.7743517921153
"968",10.3323878132093
"969",10.7923508506361
"970",11.6568726129043
"971",9.00076145158497
"972",10.2025486844181
"973",9.73267421097087
"974",10.0285145238888
"975",10.4187266014339
"976",9.81471911222816
"977",11.2315890114746
"978",11.5220551110708
"979",10.6544006603557
"980",13.1587995594441
"981",10.5643363906608
"982",10.3786980371251
"983",10.5369285972165
"984",10.3462042613921
"985",7.21465194444166
"986",3.81698031348049
"987",3.32670103934035
"988",6.10889817473198
"989",5.44764983856459
"990",4.30518752076229
"991",5.05773630287524
"992",6.42738426934439
"993",8.28443887180915
"994",8.45986994144613
"995",7.71124160401401
"996",5.17418410569245
"997",4.73029087372195
"998",7.22666051373431
"999",8.68017774091615
"1000",8.49655494332444
"1001",7.42704468397497
"1002",7.17410536341826
"1003",7.38553324330653
"1004",6.91888794662809
"1005",5.17173823190958
"1006",4.18588367295465
"1007",5.35156837947139
"1008",5.37704431704264
"1009",4.82662302225051
"1010",6.27400069888443
"1011",5.34428954016531
"1012",5.05227963388637
"1013",5.29569258362183
"1014",5.2240816498606
"1015",4.87844382457662
"1016",4.61550340048433
"1017",4.84267928542567
"1018",5.78210560775394
"1019",6.12387463819667
"1020",6.33650543767345
"1021",4.74705007092655
"1022",4.75614862005914
"1023",3.81123753220087
"1024",1.29843234528807
"1025",4.23790596564217
"1026",3.81578680676717
"1027",2.28803336565053
"1028",4.42076386568844
"1029",4.18042454347509
"1030",4.17496541399554
"1031",4.15216552028681
"1032",4.14826614208713
"1033",4.16404715503643
"1034",3.24458524431079
"1035",2.26983626738535
"1036",2.01330995027019
"1037",3.19248201427387
"1038",2.91678212288266
"1039",2.91453786979242
"1040",3.18664695623925
"1041",2.58672290124891
"1042",2.62709431118029
"1043",2.16139293568649
"1044",2.88948804485875
"1045",5.08750292069227
"1046",3.29536781697246
"1047",2.6384947396933
"1048",1.43673021359342
"1049",2.23804958045497
"1050",2.50463164360506
"1051",2.61042271679567
"1052",2.49004399851852
"1053",2.59644799797327
"1054",2.18713583878038
"1055",3.38932941326516
"1056",3.1173127372397
"1057",3.14450780409786
"1058",2.36218757981885
"1059",2.24777467717933
"1060",2.92127062906313
"1061",2.6083387674976
"1062",2.39136286999193
"1063",2.29783032208412
"1064",2.81048184941107
"1065",3.63350561631501
"1066",2.31446166989276
"1067",2.03985003984623
"1068",2.43633020321055
"1069",3.12628018896508
"1070",2.31101447344284
"1071",2.31905793182599
"1072",1.14674077050389
"1073",1.86058080398651
"1074",1.88356211365265
"1075",2.13887586141417
"1076",1.71998926249955
"1077",1.82719031288336
"1078",1.98427432366014
"1079",1.57263851228724
"1080",1.83178657481659
"1081",1.91121854268715
"1082",2.29384608328049
"1083",1.50391989024634
"1084",2.02913089065555
"1085",2.08585557478946
"1086",1.95351992395987
"1087",2.2436026317555
"1088",1.40117991762125
"1089",1.41360398699258
"1090",1.35718873416719
"1091",1.52690119991248
"1092",1.10422534762153
"1093",1.59561982195338
"1094",2.11161781604546
"1095",2.36744635606747
"1096",1.83638283674981
"1097",1.65073504981005
"1098",3.25172537555477
"1099",3.24049594888505
"1100",1.20339401797281
"1101",1.56065088332992
"1102",1.43195921692973
"1103",0.965809403080151
"1104",1.82166398108004
"1105",1.90943829713761
"1106",0.714255692774823
"1107",2.05726872418193
"1108",1.583089430292
"1109",2.38427754829113
"1110",2.02526079689778
"1111",2.6117428184754
"1112",2.00018242088133
"1113",2.39879660809013
"1114",2.95448062403351
"1115",3.24567407510707
"1116",2.69155365021897
"1117",2.95768613074238
"1118",1.85455185138232
"1119",2.43813006100013
"1120",2.1992695287312
"1121",1.22583256493489
"1122",0.515278577802222
"1123",0.454562509551876
"1124",2.5994236162217
"1125",1.25839045660537
"1126",1.13695832010468
"1127",2.07129281603323
"1128",2.18806092013816
"1129",2.62590464507778
"1130",3.51820218080665
"1131",3.38307681792093
"1132",4.19830283121844
"1133",2.12466692285996
"1134",3.55218264601982
"1135",3.4795151366979
"1136",2.53318245480243
"1137",3.54507105702924
"1138",4.36538638201165
"1139",4.36055567356278
"1140",3.37811163578932
"1141",4.49796364101178
"1142",5.03087594958825
"1143",3.98049856573364
"1144",3.91798686964992
"1145",5.32777832486403
"1146",3.41981226960851
"1147",3.61854023638283
"1148",3.38804200005253
"1149",3.80509661084842
"1150",4.45161763106287
"1151",4.87401369169877
"1152",3.93517403856701
"1153",4.37779933734066
"1154",6.07206429845625
"1155",5.17948660922169
"1156",4.67342630588215
"1157",5.73051775843804
"1158",4.39511511452553
"1159",6.10715062499199
"1160",5.25038558232512
"1161",4.58218606874644
"1162",2.84598826459233
"1163",1.4754631112988
"1164",4.07153965575993
"1165",3.87223809720847
"1166",3.44026859619357
"1167",1.83515746269026
"1168",1.23234559955498
"1169",4.09331774668312
"1170",2.9842364398155
"1171",3.49717453426517
"1172",2.92520073255804
"1173",2.95060850530176
"1174",3.62582421756294
"1175",4.25873515788645
"1176",4.41417094408332
"1177",5.7394852076417
"1178",4.74951617992872
"1179",3.63147038928376
"1180",5.36770970940641
"1181",5.31263462554723
"1182",2.34306382175343
"1183",2.9379046189299
"1184",3.9071364203594
"1185",4.07516933758047
"1186",5.77221639723508
"1187",5.70051074089118
"1188",5.26373445037591
"1189",5.69257274972295
"1190",5.75041502360319
"1191",7.90867310762916
"1192",6.12215815412112
"1193",5.57583758548432
"1194",7.8927971252927
"1195",6.37458627327074
"1196",7.48556993823342
"1197",6.00983770154824
"1198",6.5269957037007
"1199",3.67632299299328
"1200",4.99869893348852
"1201",7.96199773065336
"1202",6.42707040311243
"1203",6.29150196570996
"1204",6.40325642960775
"1205",6.49997985140547
"1206",7.60212656633851
"1207",7.70438657021155
"1208",7.28371973236121
"1209",5.55996160314786
"1210",3.57266216714938
"1211",2.87878835091494
"1212",4.23338319674004
"1213",6.53890269045304
"1214",6.57462365071006
"1215",6.08853842682039
"1216",6.07266244448394
"1217",5.81588342174268
"1218",5.1660620522463
"1219",6.5924066811467
"1220",7.50272270085163
"1221",6.91067879381889
"1222",7.22364004883028
"1223",8.0670909532454
"1224",7.9140515447342
"1225",8.22238476664118
"1226",8.11472609491726
"1227",6.48922430373688
"1228",7.66625042794569
"1229",7.24575055827524
"1230",8.25277921356145
"1231",8.56528684386755
"1232",8.62043554488113
"1233",7.89470484896986
"1234",7.63053345114999
"1235",7.42924610969837
"1236",8.2825433608912
"1237",7.84956255885307
"1238",7.90760264614609
"1239",7.81428329010633
"1240",7.61267496275214
"1241",4.95362774581432
"1242",6.70216440613655
"1243",4.86757017473933
"1244",4.84545966529437
"1245",5.82555676962485
"1246",8.04498044380044
"1247",6.29681951762564
